Product_Id,Product_name,Price,city_code,type_id
7823,Honda,50000,246173,1
7824,Honda,40000,248146,1
7825,Honda,35000,246474,1
7826,Honda,53000,263676,1
7827,Bajaj,78000,261405,1
7828,Royal Enfield,95000,246450,1
7829,KTM,84400,246174,1
7830,Hero,29000,244717,1
7831,Kawasaki,425000,244714,1
7832,Royal Enfield,114000,262125,1
7833,Bajaj,91400,249304,1
7834,Hero,26000,263661,1
7835,TVS,59000,246278,1
7836,Yamaha,22000,263628,1
7837,Honda,21500,263002,1
7838,Hero,55000,263002,1
7839,Hero,20000,246482,1
7840,Royal Enfield,73000,262309,1
7841,Royal Enfield,150900,263663,1
7842,Bajaj,54147,262553,1
7843,Bajaj,51000,262552,1
7844,Bajaj,22300,246285,1
7845,Bajaj,60000,246481,1
7846,Suzuki,46000,246475,1
7847,Suzuki,93300,246176,1
7848,Royal Enfield,150000,246485,1
7849,Bajaj,22100,248199,1
7850,Bajaj,70000,263686,1
7851,Bajaj,22000,Ê249193,1
7852,KTM,150000,246177,1
7853,KTM,234000,246437,1
7854,Bajaj,42000,248191,1
7855,Bajaj,46000,249202,1
7856,Hero,12000,262521,1
7857,Yamaha,73800,246281,1
7858,Yamaha,60000,Ê713206,1
7859,Hero,22500,Ê734421,1
7860,Hero,34800,Ê711106,1
7861,Hero,26600,Ê711204,1
7862,Hero,23500,Ê700046,1
7863,Bajaj,54900,Ê731121,1
7864,Hero,41800,743301,1
7865,Bajaj,50000,Ê735101,1
7866,Hero,23000,Ê712121,1
7867,Royal Enfield,99000,723121,1
7868,Hero,17000,Ê713428,1
7869,Royal Enfield,89000,743177,1
7870,Bajaj,19000,732153,1
7871,Royal Enfield,70000,Ê713101,1
7872,Royal Enfield,105600,742234,1
7873,Bajaj,20999,Ê700005,1
7874,Royal Enfield,72000,Ê731201,1
7875,Bajaj,177500,732121,1
7876,Bajaj,150000,Ê713401,1
7877,Honda,50400,Ê713157,1
7878,KTM,78000,Ê722201,1
7879,Bajaj,52843,700035,1
7880,Honda,22000,700035,1
7881,Yamaha,68000,700035,1
7882,Royal Enfield,100000,700035,1
7883,Hero,20000,Ê700035,1
7884,Bajaj,82000,Ê734314,1
7885,Royal Enfield,85500,Ê700027,1
7886,Royal Enfield,100000,Ê700027,1
7887,Bajaj,20990,Ê700027,1
7888,Suzuki,15900,Ê700027,1
7889,Yamaha,48000,Ê700027,1
7890,KTM,135000,Ê736121,1
7891,Bajaj,38000,Ê736122,1
7892,Kawasaki,481000,Ê736121,1
7893,Royal Enfield,110000,Ê713154,1
7894,Bajaj,15000,Ê713155,1
7895,Royal Enfield,170000,Ê713358,1
7896,Hyosung,350000,721454,1
7897,Hero,21700,Ê735201,1
7898,Yamaha,125000,741318,1
7899,KTM,130000,Ê741101,1
7900,Bajaj,32000,741186,1
7901,Bajaj,42000,Ê713331,1
7902,Bajaj,45000,Ê721121,1
7903,Honda,40000,721121,1
7904,Yamaha,140000,Ê713214,1
7905,TVS,20000,Ê700003,1
7906,Suzuki,25000,732208,1
7907,Yamaha,73000,Ê711401,1
7908,Honda,85000,742121,1
7909,KTM,248000,Ê700001,1
7910,Yamaha,110000,Ê721122,1
7911,Bajaj,22000,Ê711301,1
7912,Royal Enfield,104076,723126,1
7913,Hero,42000,Ê713321,1
7914,Hero,42000,Ê713321,1
7915,Suzuki,70000,721519,1
7916,Royal Enfield,90000,742168,1
7917,Hero,32000,Ê711302,1
7918,Royal Enfield,115000,Ê711103,1
7919,Royal Enfield,150000,Ê713215,1
7920,Bajaj,51000,741253,1
7921,Bajaj,32000,Ê712424,1
7922,Bajaj,65000,741255,1
7923,Honda,20000,732214,1
7924,Bajaj,140000,Ê712601,1
7925,KTM,180000,Ê712601,1
7926,Bajaj,25000,741501,1
7927,Hero,28000,721642,1
7928,Bajaj,35500,732143,1
7929,Hero,15000,743402,1
7930,Bajaj,30000,Ê700007,1
7931,TVS,52000,Ê700020,1
7932,Hero,27000,721456,1
7933,Hero,38000,Ê700057,1
7934,Hero,36000,700057,1
7935,Hero,36000,721164,1
7936,Hero,36000,Ê713402,1
7937,Yamaha,65000,743221,1
7938,Yamaha,45000,741195,1
7939,Yamaha,45000,723166,1
7940,Yamaha,45000,723216,1
7941,Yamaha,44000,Ê713121,1
7942,Yamaha,44000,742231,1
7943,Yamaha,44000,741194,1
7944,Yamaha,42000,741161,1
7945,Yamaha,42000,Ê713301,1
7946,Yamaha,40000,Ê713304,1
7947,Bajaj,59500,Ê713301,1
7948,Bajaj,57000,743222,1
7949,Honda,37000,743222,1
7950,Bajaj,46000,Ê700035,1
7951,Bajaj,43000,743128,1
7952,Bajaj,41000,Ê713130,1
7953,Hero,22000,742201,1
7954,Hero,22000,Ê713156,1
7955,Hero,33000,Ê712155,1
7956,Hero,33000,742122,1
7957,Bajaj,27000,Ê700044,1
7958,Bajaj,27000,743413,1
7959,Bajaj,27000,700044,1
7960,Bajaj,26500,Ê712122,1
7961,Bajaj,26500,741121,1
7962,Bajaj,26000,743202,1
7963,Bajaj,26000,743401,1
7964,Bajaj,26000,741122,1
7965,Bajaj,25000,743232,1
7966,Bajaj,25000,742138,1
7967,Bajaj,25000,Ê734422,1
7968,Hero,18000,Ê734421,1
7969,Bajaj,38000,Ê731253,1
7970,Hero,47500,Ê731304,1
7971,Hero,47000,Ê700003,1
7972,Hero,46000,723152,1
7973,Hero,46000,700086,1
7974,Hero,45000,Ê700086,1
7975,Hero,45000,Ê711303,1
7976,Hero,45000,Ê713501,1
7977,Hero,45000,Ê734501,1
7978,Hero,45000,721123,1
7979,Hero,45000,Ê700059,1
7980,Hero,43000,741502,1
7981,Hero,35800,741183,1
7982,Honda,22000,733157,1
7983,Honda,22000,Ê731240,1
7984,Honda,18000,Ê713322,1
7985,Honda,17000,Ê712222,1
7986,Yamaha,115000,Ê731136,1
7987,Hero,25000,Ê713122,1
7988,Hero,25000,732210,1
7989,Hero,25000,Ê721158,1
7990,Yamaha,90000,721158,1
7991,Hero,25000,Ê711102,1
7992,Yamaha,80000,721421,1
7993,Hero,25000,Ê713101,1
7994,Yamaha,70000,Ê700022,1
7995,Bajaj,50000,743377,1
7996,Bajaj,49000,Ê731134,1
7997,Honda,120000,Ê736130,1
7998,Honda,24000,Ê736131,1
7999,Bajaj,14000,Ê713431,1
8000,Hero,40000,Ê711109,1
8001,Royal Enfield,142000,743608,1
8002,Yamaha,30000,Ê712501,1
8003,Bajaj,45000,Ê736132,1
8004,Bajaj,22000,723128,1
8005,TVS,70000,743121,1
8006,Honda,54000,741187,1
8007,Yamaha,110000,741166,1
8008,Yamaha,105000,721124,1
8009,Hero,45000,Ê721139,1
8010,Bajaj,89000,Ê712616,1
8011,Bajaj,16000,721125,1
8012,TVS,60000,721442,1
8013,Royal Enfield,60000,721423,1
8014,Royal Enfield,175000,Ê713323,1
8015,Royal Enfield,145000,Ê711201,1
8016,Royal Enfield,68000,Ê711201,1
8017,Hero,47900,Ê700019,1
8018,Harley-Davidson,340000,Ê700019,1
8019,KTM,113000,Ê700019,1
8020,Bajaj,26000,721501,1
8021,Bajaj,52949,Ê711402,1
8022,Hero,18000,733101,1
8023,Royal Enfield,74000,733101,1
8024,Bajaj,85000,733101,1
8025,KTM,97000,733101,1
8026,Yamaha,34999,733101,1
8027,Royal Enfield,148000,733101,1
8028,Hero,45000,732147,1
8029,Royal Enfield,140000,Ê736168,1
8030,Harley-Davidson,573300,Ê700014,1
8031,Yamaha,18000,Ê713146,1
8032,TVS,34000,Ê735202,1
8033,Hero,19000,Ê736122,1
8034,Hero,18500,Ê712123,1
8035,Hero,37000,Ê711106,1
8036,Honda,36000,Ê736133,1
8037,Honda,36000,741123,1
8038,Honda,36000,Ê700055,1
8039,Honda,35500,700055,1
8040,Honda,35000,700055,1
8041,TVS,34000,Ê712248,1
8042,KTM,120000,743233,1
8043,Yamaha,50000,Ê711304,1
8044,Honda,20000,Ê711403,1
8045,Royal Enfield,95000,Ê734301,1
8046,Royal Enfield,114000,Ê722101,1
8047,Royal Enfield,105000,Ê722101,1
8048,Yamaha,48000,Ê713152,1
8049,Bajaj,18000,741503,1
8050,Bajaj,28000,732104,1
8051,Yamaha,42000,Ê712502,1
8052,Hero,15000,Ê712502,1
8053,Kawasaki,186000,700070,1
8054,Yamaha,28000,733147,1
8055,Royal Enfield,125000,Ê713123,1
8056,TVS,98000,741124,1
8057,Royal Enfield,120000,741176,1
8058,Royal Enfield,95000,700036,1
8059,Honda,40000,Ê731103,1
8060,Royal Enfield,130000,Ê713366,1
8061,Bajaj,33000,Ê700007,1
8062,Bajaj,32000,Ê713158,1
8063,Bajaj,32000,723127,1
8064,Bajaj,32000,Ê736207,1
8065,Bajaj,32000,741196,1
8066,Bajaj,32000,Ê712617,1
8067,Bajaj,30894,Ê713367,1
8068,Bajaj,30000,Ê735230,1
8069,Bajaj,29000,721462,1
8070,Bajaj,39000,741221,1
8071,Bajaj,39000,Ê713324,1
8072,Bajaj,38000,742235,1
8073,Bajaj,38000,Ê731144,1
8074,Bajaj,38000,Ê713409,1
8075,Bajaj,36400,Ê700036,1
8076,Bajaj,36000,Ê713429,1
8077,Bajaj,35000,Ê700044,1
8078,Bajaj,35000,700044,1
8079,Bajaj,34000,743201,1
8080,Bajaj,34000,743201,1
8081,Mahindra,29000,Ê712136,1
8082,Hero,28000,732151,1
8083,Bajaj,74084,Ê711404,1
8084,Bajaj,72000,723161,1
8085,Bajaj,65000,Ê731122,1
8086,Bajaj,56000,Ê700008,1
8087,Bajaj,55000,700008,1
8088,Bajaj,46000,700008,1
8089,Bajaj,45000,741168,1
8090,Hero,26000,743101,1
8091,Hero,26000,743101,1
8092,Hero,26000,743101,1
8093,Hero,26000,743101,1
8094,Hero,26000,743101,1
8095,Honda,24000,Ê713124,1
8096,Honda,24000,Ê700018,1
8097,Honda,24000,700018,1
8098,Hero,30000,742109,1
8099,Hero,30000,Ê731101,1
8100,Hero,30000,742165,1
8101,Hero,30000,743302,1
8102,Hero,42000,742132,1
8103,Hero,42000,Ê700048,1
8104,Hero,42000,743312,1
8105,Hero,42000,721442,1
8106,Hero,40000,743412,1
8107,Hero,40000,743411,1
8108,Royal Enfield,118000,743412,1
8109,Royal Enfield,115000,Ê700056,1
8110,Royal Enfield,114000,Ê731202,1
8111,Hero,50000,743313,1
8112,Royal Enfield,112000,Ê712615,1
8113,Royal Enfield,111000,Ê711103,1
8114,Bajaj,25000,Ê731147,1
8115,Bajaj,24000,Ê711305,1
8116,Bajaj,24000,Ê731251,1
8117,Bajaj,24000,Ê712103,1
8118,Bajaj,72000,Ê700006,1
8119,Bajaj,65000,Ê700039,1
8120,Bajaj,56000,Ê700077,1
8121,Bajaj,55000,Ê712306,1
8122,Bajaj,46000,741256,1
8123,Bajaj,45000,Ê711411,1
8124,Hero,26000,Ê713324,1
8125,Hero,26000,723214,1
8126,Hero,26000,Ê700034,1
8127,Hero,26000,700034,1
8128,Hero,26000,700034,1
8129,Honda,24000,700034,1
8130,Honda,24000,700034,1
8131,Honda,24000,700034,1
8132,Yamaha,75000,Ê700034,1
8133,Royal Enfield,83000,Ê700032,1
8134,TVS,17500,733103,1
8135,Yamaha,33000,721424,1
8136,Bajaj,12000,742133,1
8137,Bajaj,13000,Ê700010,1
8138,Hero,31000,Ê734423,1
8139,Hero,30900,Ê700037,1
8140,Bajaj,50000,Ê711105,1
8141,Hero,24000,Ê700037,1
8142,Hero,24000,Ê700056,1
8143,Honda,22500,700056,1
8144,TVS,64000,700056,1
8145,TVS,60000,700056,1
8146,TVS,58000,700056,1
8147,Royal Enfield,95000,700056,1
8148,Bajaj,57000,700056,1
8149,Bajaj,75000,700056,1
8150,Suzuki,25000,Ê700056,1
8151,Bajaj,57000,Ê722203,1
8152,Honda,50000,Ê712309,1
8153,Bajaj,56000,Ê712156,1
8154,Bajaj,57000,741125,1
8155,Bajaj,55000,733103,1
8156,Bajaj,49000,Ê711202,1
8157,Bajaj,21000,Ê711202,1
8158,Honda,16000,Ê713213,1
8159,Bajaj,43959,Ê713204,1
8160,Royal Enfield,100000,Ê713375,1
8161,Bajaj,140000,Ê712611,1
8162,TVS,68000,Ê700054,1
8163,Hero,29999,743122,1
8164,Royal Enfield,97999,Ê700036,1
8165,Royal Enfield,90000,Ê734424,1
8166,Honda,70000,743234,1
8167,Hero,13000,742101,1
8168,TVS,199000,742101,1
8169,TVS,220000,742101,1
8170,Bajaj,27000,742101,1
8171,Royal Enfield,74000,742101,1
8172,Hero,19500,742101,1
8173,Suzuki,92000,742101,1
8174,Suzuki,40000,742101,1
8175,Suzuki,34000,742101,1
8176,Hero,27500,Ê735137,1
8177,Bajaj,87900,741163,1
8178,KTM,200000,741126,1
8179,Hero,28500,Ê731142,1
8180,Hero,27000,743436,1
8181,Royal Enfield,148000,742134,1
8182,Hero,45000,Ê712232,1
8183,Yamaha,50000,Ê731203,1
8184,KTM,216100,Ê712124,1
8185,Suzuki,70000,Ê713409,1
8186,Bajaj,82000,Ê713374,1
8187,Yamaha,25000,742135,1
8188,Royal Enfield,90000,721601,1
8189,Bajaj,20000,Ê711106,1
8190,Honda,65000,Ê734425,1
8191,Yamaha,84000,Ê712301,1
8192,Bajaj,55000,743502,1
8193,Hero,15000,Ê734101,1
8194,Hero,15000,742301,1
8195,Hero,19000,Ê713125,1
8196,Honda,33000,Ê713153,1
8197,Hero,19000,732154,1
8198,TVS,23000,743123,1
8199,Honda,21000,Ê731249,1
8200,Yamaha,35000,Ê711203,1
8201,Yamaha,47000,Ê700025,1
8202,Bajaj,40000,743422,1
8203,Bajaj,17000,Ê713126,1
8204,Bajaj,35000,Ê722121,1
8205,Honda,17000,741167,1
8206,Bajaj,10000,732162,1
8207,Honda,22000,Ê721151,1
8208,KTM,180000,721151,1
8209,Bajaj,20000,Ê735305,1
8210,Honda,25800,733143,1
8211,Honda,22000,721425,1
8212,Bajaj,33000,Ê713432,1
8213,Royal Enfield,130000,Ê734101,1
8214,Honda,19000,Ê721101,1
8215,Yamaha,50000,Ê700064,1
8216,Royal Enfield,70000,700064,1
8217,Bajaj,75000,700064,1
8218,Bajaj,36000,700064,1
8219,Bajaj,145000,Ê700056,1
8220,Royal Enfield,45918,Ê713212,1
8221,Hero,24000,Ê700006,1
8222,Honda,45000,Ê700066,1
8223,Royal Enfield,91000,700066,1
8224,Bajaj,30000,741319,1
8225,Bajaj,20000,Ê734201,1
8226,Bajaj,35800,743343,1
8227,Bajaj,25000,Ê712103,1
8228,Kawasaki,122000,741197,1
8229,Bajaj,62000,733156,1
8230,KTM,88000,Ê735203,1
8231,Royal Enfield,170000,721502,1
8232,Ducati,1490000,741127,1
8233,Royal Enfield,78000,Ê700051,1
8234,Royal Enfield,62900,700051,1
8235,Hero,24000,Ê731101,1
8236,Suzuki,72000,743318,1
8237,Hero,19000,Ê735204,1
8238,Royal Enfield,95000,Ê735204,1
8239,Hero,25000,721256,1
8240,Hero,19000,Ê712601,1
8241,Hero,22000,Ê722122,1
8242,Hero,22000,Ê731244,1
8243,Bajaj,38700,Ê722122,1
8244,Honda,35000,743517,1
8245,Hero,35000,Ê713430,1
8246,Honda,40000,Ê712135,1
8247,Bajaj,65000,Ê712134,1
8248,Royal Enfield,140000,733154,1
8249,Bajaj,43000,Ê731204,1
8250,Honda,75000,Ê731204,1
8251,Bajaj,80000,Ê731204,1
8252,Hero,20000,Ê731204,1
8253,Bajaj,48928,Ê731204,1
8254,Royal Enfield,90100,Ê711106,1
8255,Bajaj,52000,Ê700035,1
8256,Bajaj,34000,Ê722157,1
8257,Yamaha,75000,Ê734301,1
8258,Bajaj,32900,743235,1
8259,Bajaj,16500,743235,1
8260,Hero,20000,743235,1
8261,Hero,24000,743235,1
8262,Hero,33000,743235,1
8263,Bajaj,38000,743235,1
8264,Bajaj,36000,Ê736101,1
8265,Honda,55000,Ê713127,1
8266,Hero,17000,Ê712136,1
8267,Bajaj,14800,743505,1
8268,Harley-Davidson,395000,Ê722202,1
8269,Bajaj,105000,Ê700042,1
8270,Bajaj,143000,Ê711103,1
8271,Benelli,225000,Ê700012,1
8272,Bajaj,46000,Ê741101,1
8273,Honda,35000,Ê735101,1
8274,Bajaj,16000,743384,1
8275,Royal Enfield,130000,Ê721101,1
8276,Bajaj,30000,Ê700001,1
8277,Bajaj,47000,Ê700088,1
8278,TVS,31000,700088,1
8279,TVS,30000,700088,1
8280,BMW,1350000,700088,1
8281,TVS,30000,700088,1
8282,TVS,28000,Ê700034,1
8283,KTM,190000,721163,1
8284,TVS,25000,721462,1
8285,TVS,25000,Ê713403,1
8286,TVS,24000,743319,1
8287,KTM,150000,732122,1
8288,TVS,23000,723129,1
8289,TVS,23000,733121,1
8290,TVS,22500,Ê713101,1
8291,TVS,22000,Ê713101,1
8292,TVS,22000,Ê713101,1
8293,Hero,27500,Ê713101,1
8294,Hero,27000,Ê713101,1
8295,Hero,29000,Ê713104,1
8296,Hero,19326,Ê713101,1
8297,Bajaj,30000,Ê713325,1
8298,Royal Enfield,110000,Ê713325,1
8299,Hero,36000,Ê713325,1
8300,Yamaha,20000,Ê712105,1
8301,Yamaha,16000,Ê736130,1
8302,TVS,86000,Ê711306,1
8303,Royal Enfield,120000,721648,1
8304,Royal Enfield,102000,Ê700052,1
8305,TVS,61000,Ê700052,1
8306,Suzuki,78000,Ê700001,1
8307,Hero,42000,Ê700088,1
8308,Suzuki,68000,Ê700073,1
8309,Royal Enfield,105000,743329,1
8310,Hero,27000,Ê735232,1
8311,Hero,20000,Ê735205,1
8312,Bajaj,31000,743514,1
8313,Bajaj,50800,721645,1
8314,Royal Enfield,114000,721666,1
8315,Honda,29000,Ê711307,1
8316,Bajaj,23000,741111,1
8317,Bajaj,110000,Ê713404,1
8318,Hero,22000,733211,1
8319,Honda,26000,721162,1
8320,Royal Enfield,90000,Ê711104,1
8321,Royal Enfield,130000,733102,1
8322,Honda,42000,Ê735206,1
8323,Honda,42000,Ê712401,1
8324,Suzuki,80000,743330,1
8325,Suzuki,62000,733148,1
8326,Suzuki,58000,743291,1
8327,Suzuki,48000,Ê712222,1
8328,Hero,55000,Ê735207,1
8329,Hero,38500,732123,1
8330,Hero,35000,743245,1
8331,Hero,35000,Ê712136,1
8332,Hero,35000,Ê712136,1
8333,Hero,35000,Ê731301,1
8334,Hero,35000,Ê731233,1
8335,Hero,23000,Ê712702,1
8336,Hero,23000,Ê731241,1
8337,Bajaj,17000,Ê712101,1
8338,Honda,23000,Ê700020,1
8339,Honda,23000,Ê712504,1
8340,TVS,180000,721201,1
8341,TVS,80000,741169,1
8342,Bajaj,17500,Ê735301,1
8343,Bajaj,35000,721653,1
8344,Hero,39500,Ê713330,1
8345,Royal Enfield,140000,741170,1
8346,Harley-Davidson,573300,741301,1
8347,Bajaj,40000,Ê722132,1
8348,Bajaj,40000,Ê731238,1
8349,Hero,30000,Ê712204,1
8350,Hero,30000,Ê711104,1
8351,Hero,30000,721455,1
8352,Hero,30000,Ê735138,1
8353,Hero,42000,Ê731247,1
8354,Hero,42000,723158,1
8355,Hero,42000,Ê711308,1
8356,Hero,42000,Ê700027,1
8357,Hero,40000,723163,1
8358,Hero,40000,742307,1
8359,Royal Enfield,118000,721503,1
8360,Royal Enfield,115000,Ê712101,1
8361,Royal Enfield,114000,Ê712101,1
8362,Hero,50000,Ê712101,1
8363,Royal Enfield,112000,Ê712102,1
8364,Royal Enfield,111000,Ê711412,1
8365,Bajaj,25000,Ê713331,1
8366,Bajaj,24000,Ê700073,1
8367,Bajaj,24000,Ê712365,1
8368,Bajaj,24000,742182,1
8369,Bajaj,24000,733216,1
8370,Bajaj,24000,732163,1
8371,Bajaj,23000,Ê713326,1
8372,Bajaj,23000,743294,1
8373,Bajaj,23000,743378,1
8374,Bajaj,22800,741171,1
8375,Bajaj,22500,Ê713103,1
8376,Bajaj,22000,Ê736166,1
8377,Bajaj,22000,Ê736201,1
8378,Bajaj,21000,Ê713368,1
8379,Bajaj,21000,Ê711104,1
8380,Honda,53000,Ê700017,1
8381,Royal Enfield,194999,Ê700043,1
8382,Royal Enfield,65000,Ê700007,1
8383,Yamaha,97000,Ê700073,1
8384,KTM,145000,721401,1
8385,Honda,95000,721401,1
8386,Royal Enfield,175000,721401,1
8387,TVS,44000,721401,1
8388,Bajaj,113500,721401,1
8389,Royal Enfield,120000,721401,1
8390,Royal Enfield,95000,721401,1
8391,Royal Enfield,115000,Ê736101,1
8392,TVS,65000,Ê736101,1
8393,Hero,40000,Ê736102,1
8394,Hero,39107,Ê736101,1
8395,Hero,20000,741232,1
8396,Hero,39000,Ê700002,1
8397,Royal Enfield,95000,Ê700002,1
8398,Honda,16000,Ê700001,1
8399,Bajaj,89000,Ê711102,1
8400,KTM,125000,Ê712235,1
8401,TVS,91000,Ê700001,1
8402,Honda,50000,Ê711102,1
8403,Royal Enfield,162000,Ê713502,1
8404,Bajaj,25000,721467,1
8405,Kawasaki,550000,741192,1
8406,Hyosung,185000,743372,1
8407,Harley-Davidson,499000,743247,1
8408,Royal Enfield,150000,721464,1
8409,Bajaj,33000,Ê713202,1
8410,Mahindra,37999,743379,1
8411,Honda,34500,Ê700076,1
8412,Yamaha,25000,Ê731245,1
8413,Yamaha,83000,741151,1
8414,Royal Enfield,90047,733201,1
8415,Bajaj,109999,721167,1
8416,Royal Enfield,120000,Ê735208,1
8417,Royal Enfield,76000,Ê735209,1
8418,Hero,17000,Ê711109,1
8419,KTM,178200,Ê735121,1
8420,Royal Enfield,70000,Ê711224,1
8421,Bajaj,85000,721426,1
8422,Royal Enfield,120000,721211,1
8423,Royal Enfield,122000,Ê734101,1
8424,Hero,30000,Ê734101,1
8425,Suzuki,40000,Ê734101,1
8426,Bajaj,39000,721467,1
8427,Royal Enfield,130000,Ê712402,1
8428,Suzuki,40000,Ê711105,1
8429,Bajaj,20000,733146,1
8430,Kawasaki,299300,742302,1
8431,Kawasaki,700000,732157,1
8432,Bajaj,9500,Ê711201,1
8433,Bajaj,10414,741137,1
8434,Royal Enfield,120000,Ê713332,1
8435,Yamaha,45500,Ê711103,1
8436,Hero,20000,721657,1
8437,Bajaj,31000,732158,1
8438,Bajaj,50800,733123,1
8439,Royal Enfield,114000,742124,1
8440,Honda,29000,721126,1
8441,Bajaj,23000,743423,1
8442,Bajaj,110000,Ê711309,1
8443,Hero,22000,721668,1
8444,Honda,26000,721453,1
8445,Royal Enfield,90000,Ê700035,1
8446,Royal Enfield,130000,Ê700056,1
8447,Royal Enfield,100000,Ê700059,1
8448,Bajaj,12000,700059,1
8449,Yamaha,70000,Ê734404,1
8450,Royal Enfield,75000,Ê731145,1
8451,Suzuki,60000,Ê712414,1
8452,Hero,18000,721427,1
8453,Bajaj,17000,721670,1
8454,TVS,50000,743424,1
8455,Royal Enfield,115000,Ê736134,1
8456,Royal Enfield,110000,Ê700031,1
8457,Honda,55000,743246,1
8458,KTM,84400,Ê713376,1
8459,Hero,29000,Ê712302,1
8460,Kawasaki,425000,743437,1
8461,Royal Enfield,114000,733213,1
8462,Bajaj,91400,743506,1
8463,Bajaj,103700,741138,1
8464,Mahindra,124900,Ê735307,1
8465,KTM,128000,Ê700013,1
8466,Yamaha,85500,Ê711106,1
8467,Honda,34500,Ê713405,1
8468,Royal Enfield,120000,741177,1
8469,Bajaj,54147,743399,1
8470,Bajaj,51000,743396,1
8471,Bajaj,22300,741139,1
8472,Bajaj,12000,742202,1
8473,Hero,12000,741140,1
8474,Yamaha,73800,Ê735210,1
8475,Yamaha,60000,721428,1
8476,Hero,22500,741401,1
8477,Hero,34800,743331,1
8478,Hero,26600,743331,1
8479,Hero,23500,743331,1
8480,Bajaj,54900,743331,1
8481,Hero,41800,743331,1
8482,Bajaj,50000,Ê735101,1
8483,Hero,23000,741171,1
8484,Royal Enfield,99000,Ê736135,1
8485,Hero,17000,Ê736135,1
8486,Royal Enfield,89000,Ê713333,1
8487,Bajaj,19000,741185,1
8488,Yamaha,63098,Ê734203,1
8489,Bajaj,20000,Ê711405,1
8490,Yamaha,135000,Ê713334,1
8491,KTM,85000,Ê735302,1
8492,Suzuki,36000,Ê700029,1
8493,Bajaj,80000,Ê734204,1
8494,Royal Enfield,70000,741164,1
8495,TVS,75500,723162,1
8496,Hero,20000,Ê731123,1
8497,Honda,17500,721663,1
8498,Bajaj,41000,723102,1
8499,Hero,25000,Ê700028,1
8500,Hero,45000,700028,1
8501,Hero,51000,700028,1
8502,Hero,20800,700028,1
8503,Hero,24700,700028,1
8504,KTM,120000,700028,1
8505,Honda,19000,700028,1
8506,Bajaj,24000,700028,1
8507,TVS,81000,Ê700055,1
8508,Bajaj,45000,Ê700074,1
8509,Royal Enfield,119000,742303,1
8510,Bajaj,22000,Ê736101,1
8511,Yamaha,38800,721602,1
8512,Bajaj,53000,721602,1
8513,Bajaj,30000,Ê713211,1
8514,Royal Enfield,85000,Ê712208,1
8515,KTM,115000,Ê712208,1
8516,Royal Enfield,55000,Ê713202,1
8517,Hero,42000,Ê712221,1
8518,TVS,106000,Ê713201,1
8519,Honda,70000,Ê713214,1
8520,Harley-Davidson,450000,Ê713215,1
8521,Bajaj,140000,Ê713209,1
8522,Bajaj,160000,Ê713202,1
8523,MV,1350000,Ê713201,1
8524,Triumph,789000,Ê713209,1
8525,Triumph,1200000,Ê713201,1
8526,Triumph,875000,Ê713203,1
8527,Royal Enfield,100000,Ê713203,1
8528,Suzuki,60000,Ê713205,1
8529,Harley-Davidson,470000,Ê713204,1
8530,Royal Enfield,78500,Ê713207,1
8531,Yamaha,61300,743248,1
8532,Bajaj,94000,741504,1
8533,Bajaj,70705,Ê700056,1
8534,Hero,45000,Ê734317,1
8535,Bajaj,35000,721429,1
8536,Hero,25000,742173,1
8537,Royal Enfield,99900,Ê700058,1
8538,Royal Enfield,160000,Ê700016,1
8539,Royal Enfield,96000,Ê735102,1
8540,Honda,440000,Ê700069,1
8541,Yamaha,50000,Ê735231,1
8542,Yamaha,32000,Ê735211,1
8543,Bajaj,38000,743504,1
8544,Bajaj,12000,742212,1
8545,Bajaj,32000,743513,1
8546,Royal Enfield,165000,Ê722101,1
8547,Bajaj,50000,743129,1
8548,KTM,178200,Ê711310,1
8549,Royal Enfield,70000,Ê700021,1
8550,Yamaha,17000,743393,1
8551,Royal Enfield,85000,741402,1
8552,Royal Enfield,45000,Ê711321,1
8553,Royal Enfield,160000,743249,1
8554,Royal Enfield,129000,Ê734502,1
8555,Yamaha,65000,Ê735212,1
8556,Bajaj,35000,735212,1
8557,Bajaj,51000,Ê735234,1
8558,Hero,36000,Ê713161,1
8559,KTM,97000,Ê722154,1
8560,Yamaha,34999,Ê713406,1
8561,Yamaha,83000,Ê712248,1
8562,Hyosung,185000,Ê722133,1
8563,Royal Enfield,150000,743250,1
8564,Harley-Davidson,499000,741238,1
8565,Royal Enfield,120000,733124,1
8566,KTM,125000,743606,1
8567,Bajaj,89000,Ê713515,1
8568,Royal Enfield,72000,Ê700047,1
8569,Bajaj,177500,742227,1
8570,Bajaj,150000,743251,1
8571,TVS,100000,Ê711406,1
8572,Yamaha,30000,Ê700019,1
8573,Bajaj,45000,Ê711102,1
8574,Bajaj,22000,Ê700024,1
8575,Hero,23000,Ê700075,1
8576,Hero,18000,Ê731143,1
8577,Hero,32000,Ê722134,1
8578,Bajaj,51000,721518,1
8579,Bajaj,32000,721127,1
8580,Bajaj,65000,723201,1
8581,Honda,20000,Ê700084,1
8582,Bajaj,140000,700084,1
8583,KTM,180000,700084,1
8584,Bajaj,25000,Ê700047,1
8585,Hero,28000,Ê700084,1
8586,Bajaj,35500,Ê700019,1
8587,Bajaj,41000,743710,1
8588,Yamaha,33000,743166,1
8589,Royal Enfield,70000,723159,1
8590,Bajaj,23000,741243,1
8591,Royal Enfield,70300,Ê711413,1
